index,filename,source_hint,kind,timestamp,author,width,height,bytes,duplicate_of,message_id,message_link,original_name,is_pinned,embed_title,embed_url,source_url,content
11,011_2026-05-09_044832_Screenshot_20260509-064552.png,phone screenshot,attachment,2026-05-09T04:48:32.851+03:00,Paladin [Will not DM],599,528,170765,,1502487407654862971,https://discord.com/channels/1042855255089623100/1501271173588193290/1502487407654862971,Screenshot_20260509-064552.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1502487400192934048/Screenshot_20260509-064552.png?ex=6a89a8af&is=6a88572f&hm=7f8432d282eee01c049e3c9f7aad66516bc095e0d5583732c680c2150928489e&,"All trades running in good profits, take TP whenever you want, don't let them round trip. 

I'll update when I close."
12,012_2026-05-09_044832_Screenshot_20260509-064638.png,phone screenshot,attachment,2026-05-09T04:48:32.851+03:00,Paladin [Will not DM],594,549,168643,,1502487407654862971,https://discord.com/channels/1042855255089623100/1501271173588193290/1502487407654862971,Screenshot_20260509-064638.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1502487400440402100/Screenshot_20260509-064638.png?ex=6a89a8af&is=6a88572f&hm=c7cb9fd5c7e50f21f05226ce652587eda0bfe9e1bdd85df77020c8aa1f68071d&,"All trades running in good profits, take TP whenever you want, don't let them round trip. 

I'll update when I close."
13,013_2026-05-09_044832_Screenshot_20260509-064657.png,phone screenshot,attachment,2026-05-09T04:48:32.851+03:00,Paladin [Will not DM],612,532,166936,,1502487407654862971,https://discord.com/channels/1042855255089623100/1501271173588193290/1502487407654862971,Screenshot_20260509-064657.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1502487400780267540/Screenshot_20260509-064657.png?ex=6a89a8af&is=6a88572f&hm=d666cff0f074bec9c4ca29a04e3c8634342dea73c2016521edd59842e75c11f5&,"All trades running in good profits, take TP whenever you want, don't let them round trip. 

I'll update when I close."
14,014_2026-05-09_044832_Screenshot_20260509-064717.png,phone screenshot,attachment,2026-05-09T04:48:32.851+03:00,Paladin [Will not DM],612,539,173108,,1502487407654862971,https://discord.com/channels/1042855255089623100/1501271173588193290/1502487407654862971,Screenshot_20260509-064717.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1502487401468264540/Screenshot_20260509-064717.png?ex=6a89a8af&is=6a88572f&hm=d4a9173928f6c77bfd7aed58729d3582a7f96241d3ad0c970c3e1a6957d0ab6d&,"All trades running in good profits, take TP whenever you want, don't let them round trip. 

I'll update when I close."
15,015_2026-05-09_044832_Screenshot_20260509-063448.png,phone screenshot,attachment,2026-05-09T04:48:32.851+03:00,Paladin [Will not DM],608,545,162195,,1502487407654862971,https://discord.com/channels/1042855255089623100/1501271173588193290/1502487407654862971,Screenshot_20260509-063448.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1502487402013392977/Screenshot_20260509-063448.png?ex=6a89a8af&is=6a88572f&hm=1f1e24cba0a3ec79c07057057fd72acfe9904ec0cadfdea2a1ac265d226b60ff&,"All trades running in good profits, take TP whenever you want, don't let them round trip. 

I'll update when I close."
16,016_2026-05-09_045210_Screenshot_20260509-063054.png,phone screenshot,attachment,2026-05-09T04:52:10.882+03:00,Paladin [Will not DM],605,519,154839,,1502488322143162518,https://discord.com/channels/1042855255089623100/1501271173588193290/1502488322143162518,Screenshot_20260509-063054.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1502488321870528542/Screenshot_20260509-063054.png?ex=6a89a98a&is=6a88580a&hm=951c1adf273f9893d8b193764d9be367456b338112e71812713444f18c25e5f1&,"Also closing this trade from Journals, 100% this is gonna blow up but I have been holding for 10 days, its getting annoying. 

https://discord.com/channels/1042855255089623100/1496387902140321885/1497875763314298912

@Paladin Notify"
17,017_2026-05-09_060656_Screenshot_20260509-080604.png,phone screenshot,attachment,2026-05-09T06:06:56.774+03:00,Paladin [Will not DM],616,546,167158,,1502507137337786561,https://discord.com/channels/1042855255089623100/1501271173588193290/1502507137337786561,Screenshot_20260509-080604.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1502507137023082670/Screenshot_20260509-080604.png?ex=6a89bb10&is=6a886990&hm=bd04ef8dd2bedd551d6855a62bff10ed1ef4ee05c81a50615e61c408dba98b45&,"Closing BTC @ 80.4k

@Paladin Notify"
18,018_2026-05-10_184544_Screenshot_20260510-204502.png,phone screenshot,attachment,2026-05-10T18:45:44.212+03:00,Paladin [Will not DM],608,539,165264,,1503060481118568578,https://discord.com/channels/1042855255089623100/1501271173588193290/1503060481118568578,Screenshot_20260510-204502.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503060480741347470/Screenshot_20260510-204502.png?ex=6a89c428&is=6a8872a8&hm=51169e8a9fa1c3c849abd5431d5f5d8e2a3bd435ac428b9bcc3a8c61959a653a&,"Alright guys good enough for a weekend scalp, closing it here!

@Paladin Notify"
19,019_2026-05-10_210123_Screenshot_20260510-224944.png,phone screenshot,attachment,2026-05-10T21:01:23.161+03:00,Paladin [Will not DM],608,527,174399,,1503094618345181387,https://discord.com/channels/1042855255089623100/1501271173588193290/1503094618345181387,Screenshot_20260510-224944.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503094617804111882/Screenshot_20260510-224944.png?ex=6a89e3f3&is=6a889273&hm=fd55607295563181dc00b492c523f81de7d386e848c4db88835b88fced26d26c&,"AVNT TP1 here, fully close @ 0.1746

@Paladin Notify"
20,020_2026-05-10_221030_Screenshot_20260511-000006.png,phone screenshot,attachment,2026-05-10T22:10:30.676+03:00,Paladin [Will not DM],609,534,169171,,1503112014283673735,https://discord.com/channels/1042855255089623100/1501271173588193290/1503112014283673735,Screenshot_20260511-000006.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503112014300581969/Screenshot_20260511-000006.png?ex=6a89f426&is=6a88a2a6&hm=292984923a389471195ec601d2dc58408282af53903caddd479d58933c7ebda3&,"25% here, fully exit around 1.55+ 
Will update if I see weakness

@Paladin Notify"
21,021_2026-05-10_233331_Screenshot_20260511-013234.png,phone screenshot,attachment,2026-05-10T23:33:31.407+03:00,Paladin [Will not DM],597,528,171156,,1503132904983756810,https://discord.com/channels/1042855255089623100/1501271173588193290/1503132904983756810,Screenshot_20260511-013234.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503132904711262338/Screenshot_20260511-013234.png?ex=6a895edb&is=6a880d5b&hm=632375aa99dccf9f70d511afda6878e0856cd253cf636d795053569f7ab89c8d&,"Closing SNX in some profits, we're gonna have a pullback will open again after Monday 

@Paladin Notify"
22,022_2026-05-11_035837_Screenshot_20260511-055757.png,phone screenshot,attachment,2026-05-11T03:58:37.677+03:00,Paladin [Will not DM],600,531,174635,,1503199620715642910,https://discord.com/channels/1042855255089623100/1501271173588193290/1503199620715642910,Screenshot_20260511-055757.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503199620434493480/Screenshot_20260511-055757.png?ex=6a899cfd&is=6a884b7d&hm=f8e84b8b459ce563e7d3d75ea0b675069bec0f88859494eb62980d18170ca8db&,"TPed, fast top short, closed.

@Paladin Notify"
23,023_2026-05-11_091224_17784798553272.jpg,other image (e.g. exchange share card),attachment,2026-05-11T09:12:24.48+03:00,Paladin [Will not DM],960,764,96946,,1503278586050777149,https://discord.com/channels/1042855255089623100/1501271173588193290/1503278586050777149,17784798553272.jpg,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503278585798983791/17784798553272.jpg?ex=6a89e688&is=6a889508&hm=826181fe56243ed8c57b3ea860566130c8949d2e7215c8d9a65d9b63026737ff&,"And the streak continues, 20% here not moving SL to entry.

@Paladin Notify"
24,024_2026-05-11_091329_Screenshot_20260511-111236.png,phone screenshot,attachment,2026-05-11T09:13:29.89+03:00,Paladin [Will not DM],436,276,66209,,1503278860400332892,https://discord.com/channels/1042855255089623100/1501271173588193290/1503278860400332892,Screenshot_20260511-111236.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503278860051939358/Screenshot_20260511-111236.png?ex=6a89e6c9&is=6a889549&hm=58a13276a1f0485c10ab72330ab8f45bafb31a8fcadb6630f6f0fc33bd2c67fb&,"I have started to scale in BTC long as well will give out once I'm confident enough 

For an idea I'm long since 80.6k SL @ 79.5k"
25,025_2026-05-11_123258_17784899060412.jpg,other image (e.g. exchange share card),attachment,2026-05-11T12:32:58.06+03:00,Paladin [Will not DM],960,793,97960,,1503329058543370330,https://discord.com/channels/1042855255089623100/1501271173588193290/1503329058543370330,17784899060412.jpg,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503329058321076437/17784899060412.jpg?ex=6a896cca&is=6a881b4a&hm=241c97e6fe5dd67a64a9996ed2bdc1ba2c3a8ff6f56f711692936db05ebfe892&,"ZRO TP hit 

@Paladin Notify"
26,026_2026-05-11_193350_Screenshot_20260511-213326.png,phone screenshot,attachment,2026-05-11T19:33:50.297+03:00,Paladin [Will not DM],617,528,173061,,1503434974102163536,https://discord.com/channels/1042855255089623100/1501271173588193290/1503434974102163536,Screenshot_20260511-213326.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503434973674209430/Screenshot_20260511-213326.png?ex=6a89cf6e&is=6a887dee&hm=0b20c2181e13f441c83e33c922d2dcf1c2056ceb733443b2f7830b3b0877f747&,
27,027_2026-05-12_061925_Screenshot_20260512-081814.png,phone screenshot,attachment,2026-05-12T06:19:25.585+03:00,Paladin [Will not DM],611,535,171992,,1503597441675558924,https://discord.com/channels/1042855255089623100/1501271173588193290/1503597441675558924,Screenshot_20260512-081814.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503597441725759638/Screenshot_20260512-081814.png?ex=6a89bdfd&is=6a886c7d&hm=149081c56ec54dfd9803059a0c468a9bf48a766afa076245ee62bbd46a0f6f94&,TP1 @ 0.03737
28,028_2026-05-12_064952_Screenshot_20260512-084847.png,phone screenshot,attachment,2026-05-12T06:49:52.425+03:00,Paladin [Will not DM],596,531,175235,,1503605103997882428,https://discord.com/channels/1042855255089623100/1501271173588193290/1503605103997882428,Screenshot_20260512-084847.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503605103704150047/Screenshot_20260512-084847.png?ex=6a89c520&is=6a8873a0&hm=2100f51aa95661d15ed2fa9938efebc162575c842a82e413887e6a41befe1672&,"I accidentally closed 100% here but 0.04 TP is valid, take at least 50% as this is resistance.

@Paladin Notify"
29,029_2026-05-12_065154_Screenshot_20260512-0843132.png,phone screenshot,attachment,2026-05-12T06:51:54.783+03:00,Paladin [Will not DM],864,1163,333419,,1503605617204531412,https://discord.com/channels/1042855255089623100/1501271173588193290/1503605617204531412,Screenshot_20260512-0843132.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503605616965320854/Screenshot_20260512-0843132.png?ex=6a89c59a&is=6a88741a&hm=8f515b3a9982f3adb715fbfe3cb65b95bf3e392087f3f057dd2fe1b0de181c8b&,What a pump caught!
30,030_2026-05-12_151123_Screenshot_20260512-170605.png,phone screenshot,attachment,2026-05-12T15:11:23.2+03:00,Paladin [Will not DM],864,1353,238101,,1503731313855692950,https://discord.com/channels/1042855255089623100/1501271173588193290/1503731313855692950,Screenshot_20260512-170605.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503731312564113562/Screenshot_20260512-170605.png?ex=6a8991ea&is=6a88406a&hm=789f3debac7944bd4a138425c2566c02d10a9efef74a15b9c5b739bf4139be5c&,"Guys I would like to clarify something since I shared this screenshot it says DEMO, I got like 5 DMs saying I'm trading on DEMO 

It is CFT funded account so it shows demo, I trade on other exchanges with real money.

Even if it's demo are the trades hitting TPs or not? Just wanted to clarify it once."
31,031_2026-05-12_151123_Screenshot_20260512-170852.png,phone screenshot,attachment,2026-05-12T15:11:23.2+03:00,Paladin [Will not DM],750,562,192589,,1503731313855692950,https://discord.com/channels/1042855255089623100/1501271173588193290/1503731313855692950,Screenshot_20260512-170852.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503731313415553155/Screenshot_20260512-170852.png?ex=6a8991eb&is=6a88406b&hm=aacea7a7223b77514dfb58c7ead7ba965a32f452c6f2e7d8fcd45b4989448f76&,"Guys I would like to clarify something since I shared this screenshot it says DEMO, I got like 5 DMs saying I'm trading on DEMO 

It is CFT funded account so it shows demo, I trade on other exchanges with real money.

Even if it's demo are the trades hitting TPs or not? Just wanted to clarify it once."
32,032_2026-05-13_061316_Screenshot_20260513-081109.png,phone screenshot,attachment,2026-05-13T06:13:16.384+03:00,Paladin [Will not DM],759,216,45260,,1503958280999796848,https://discord.com/channels/1042855255089623100/1501271173588193290/1503958280999796848,Screenshot_20260513-081109.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1503958281452785674/Screenshot_20260513-081109.png?ex=6a89bc8c&is=6a886b0c&hm=0db37d031385ba1e66f7f7d57434c379341b998999a3f3579dd079a3b5343d0a&,"STABLE hit full TP of 0.04, 20% unleveraged move!

@Paladin Notify"
33,033_2026-05-13_121115_Screenshot_20260513-140807.png,phone screenshot,attachment,2026-05-13T12:11:15.836+03:00,Paladin [Will not DM],613,544,169818,,1504048372351504406,https://discord.com/channels/1042855255089623100/1501271173588193290/1504048372351504406,Screenshot_20260513-140807.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504048373030715503/Screenshot_20260513-140807.png?ex=6a8967b3&is=6a881633&hm=576a12709221924a18b47b78a1b9d1f9a16d53f86d27cd92f783f3abdd197a82&,"Closing SOL here personally, I want to be on the safe side and keep my streak.

We already have 3 longs and they are running good enough, expect TPs soon InshaAllah!

@Paladin Notify"
34,034_2026-05-14_173030_Screenshot_20260514-192753.png,phone screenshot,attachment,2026-05-14T17:30:30.106+03:00,Paladin [Will not DM],591,532,166253,,1504491099048251594,https://discord.com/channels/1042855255089623100/1501271173588193290/1504491099048251594,Screenshot_20260514-192753.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504491099396374758/Screenshot_20260514-192753.png?ex=6a89b286&is=6a886106&hm=b8b66e2b16c566801026169af6cb2de87c4e6e9155a1b0ddc9eb2c83818cf0b8&,"Closing SOL and XRP in minor profits 

BTC avg 79.2k with a DCA running in heavy profits 

@Paladin Notify"
35,035_2026-05-14_173030_Screenshot_20260514-192733.png,phone screenshot,attachment,2026-05-14T17:30:30.106+03:00,Paladin [Will not DM],609,545,166101,,1504491099048251594,https://discord.com/channels/1042855255089623100/1501271173588193290/1504491099048251594,Screenshot_20260514-192733.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504491100239564940/Screenshot_20260514-192733.png?ex=6a89b286&is=6a886106&hm=30f179516c8cb4c27e542d93dc9daa5dc4741725165d23e7c07748ff894f733f&,"Closing SOL and XRP in minor profits 

BTC avg 79.2k with a DCA running in heavy profits 

@Paladin Notify"
36,036_2026-05-14_173818_Screenshot_20260514-193711.png,phone screenshot,attachment,2026-05-14T17:38:18.813+03:00,Paladin [Will not DM],612,527,176305,,1504493064947761242,https://discord.com/channels/1042855255089623100/1501271173588193290/1504493064947761242,Screenshot_20260514-193711.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504493065023520859/Screenshot_20260514-193711.png?ex=6a89b45a&is=6a8862da&hm=b032f86ea27ec4534bf0b6c776874983233ef6a0d4d506e20109727896ce96cd&,"Holding onto these 🤘🏻
Let's pray we enjoy some fat profits on these!"
37,037_2026-05-14_173818_Screenshot_20260514-193728.png,phone screenshot,attachment,2026-05-14T17:38:18.813+03:00,Paladin [Will not DM],607,524,162327,,1504493064947761242,https://discord.com/channels/1042855255089623100/1501271173588193290/1504493064947761242,Screenshot_20260514-193728.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504493065409138908/Screenshot_20260514-193728.png?ex=6a89b45a&is=6a8862da&hm=294dfb65de6f803de3900f33d5b84c6b36c92ab389005e3d2c5a92e4870244a4&,"Holding onto these 🤘🏻
Let's pray we enjoy some fat profits on these!"
38,038_2026-05-14_174729_Screenshot_20260514-194541.png,phone screenshot,attachment,2026-05-14T17:47:29.454+03:00,Paladin [Will not DM],863,1061,169154,,1504495374503776269,https://discord.com/channels/1042855255089623100/1501271173588193290/1504495374503776269,Screenshot_20260514-194541.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504495374801567845/Screenshot_20260514-194541.png?ex=6a89b681&is=6a886501&hm=7cb91e32445556fc25ebd3e7733661d810146a23dbe6e9d5b39810541f7c5f44&,"As soon as I close XRP it booms, I'm pretty sure this will hit our target I exited early because it invalidated my setup, it almost touched my SL so better to be disciplined and get out around BE, much better than SL at least?"
39,039_2026-05-14_175031_Screenshot_20260514-195004.png,phone screenshot,attachment,2026-05-14T17:50:31.322+03:00,Paladin [Will not DM],863,264,84047,,1504496137313189919,https://discord.com/channels/1042855255089623100/1501271173588193290/1504496137313189919,Screenshot_20260514-195004.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504496137850196008/Screenshot_20260514-195004.png?ex=6a89b737&is=6a8865b7&hm=e4fd61cea5e6bb59305b6023e1d47cadd6eaa4f29f474352028e16d3208eccef&,"Moving exactly like that isn't it? Higher

@Paladin Notify"
40,040_2026-05-14_180251_Screenshot_20260514-200201.png,phone screenshot,attachment,2026-05-14T18:02:51.374+03:00,Paladin [Will not DM],596,536,175054,,1504499241316253918,https://discord.com/channels/1042855255089623100/1501271173588193290/1504499241316253918,Screenshot_20260514-200201.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504499241446281286/Screenshot_20260514-200201.png?ex=6a89ba1b&is=6a88689b&hm=f1a8651852859461f6d8ce0aa53206801eb2f76311c7bcc17df78bd955179e73&,"BTC closed at 81k guys, FATASS PROFITS!

Made profits back from both SLs 

@Paladin Notify"
41,041_2026-05-14_180336_Screenshot_20260514-200301.png,phone screenshot,attachment,2026-05-14T18:03:36.963+03:00,Paladin [Will not DM],602,519,165380,,1504499432530509967,https://discord.com/channels/1042855255089623100/1501271173588193290/1504499432530509967,Screenshot_20260514-200301.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504499433474232380/Screenshot_20260514-200301.png?ex=6a89ba49&is=6a8868c9&hm=34d0c1ffcfb5cd05f92b86e5cb71564105702003ac6395f42a6d2eb645eb31ca&,"Took 50% from this too, you can close completely 

@Paladin Notify"
42,042_2026-05-14_181338_Screenshot_20260514-201004.png,phone screenshot,attachment,2026-05-14T18:13:38.478+03:00,Paladin [Will not DM],864,960,214331,,1504501955467153569,https://discord.com/channels/1042855255089623100/1501271173588193290/1504501955467153569,Screenshot_20260514-201004.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504501955626799144/Screenshot_20260514-201004.png?ex=6a89bca2&is=6a886b22&hm=ac831da3e538cdfd893e17971027e0441cf11ea689b33d6586bc7ae117e9e7e3&,Man I'm happy not did I survived the dump but mentioned the plan on point!
43,043_2026-05-14_181342_Screenshot_20260514-200907.png,phone screenshot,attachment,2026-05-14T18:13:42.801+03:00,Paladin [Will not DM],759,212,44573,,1504501973599387790,https://discord.com/channels/1042855255089623100/1501271173588193290/1504501973599387790,Screenshot_20260514-200907.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504501973834006698/Screenshot_20260514-200907.png?ex=6a89bca6&is=6a886b26&hm=35b66b45eb0f85affd025ee77a61bbdef95f05383b5066a0a900c6b278b99d77&,
44,044_2026-05-14_190351_screen-20260514-210325-1778774593947.mp4,screen recording (mp4),attachment,2026-05-14T19:03:51.715+03:00,Paladin [Will not DM],,,12443610,,1504514593899413596,https://discord.com/channels/1042855255089623100/1501271173588193290/1504514593899413596,screen-20260514-210325-1778774593947.mp4,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504514594603929671/screen-20260514-210325-1778774593947.mp4?ex=6a89c867&is=6a8876e7&hm=84836c5f3cbed025e93714751fff2acf24306249f735a4891bf5e310aec13973&,Thankyou guys!
45,045_2026-05-14_191952_Screenshot_20260514-211824.png,phone screenshot,attachment,2026-05-14T19:19:52.109+03:00,Paladin [Will not DM],596,550,163495,,1504518622083551303,https://discord.com/channels/1042855255089623100/1501271173588193290/1504518622083551303,Screenshot_20260514-211824.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504518622196924468/Screenshot_20260514-211824.png?ex=6a89cc28&is=6a887aa8&hm=fa409b0b5e5cc68b54ba6f39a0dc2aa42034d449d23fa476a0d34521678b6a79&,Completely out here after taking 50% earlier around 7.2
46,046_2026-05-14_201239_Screenshot_20260514-2205022.png,phone screenshot,attachment,2026-05-14T20:12:39.595+03:00,Paladin [Will not DM],381,211,36085,,1504531907482882189,https://discord.com/channels/1042855255089623100/1501271173588193290/1504531907482882189,Screenshot_20260514-2205022.png,False,,,https://cdn.discordapp.com/attachments/1501271173588193290/1504531907734409248/Screenshot_20260514-2205022.png?ex=6a89d887&is=6a888707&hm=afd53e80e378f09bd9a44c6c9a7c97d8698f5583076a1623402468a54a8b1ed4&,"Exactly as I mentioned, bounced around 78.5 and clarity act helped us push to 82k, told you at 79k, 82k is coming!"
