asset,threshold,entry_ts,entry_iso,entry_date,bar_day_str,exit_ts,exit_iso,hold_hours_scheduled,hold_hours_actual,pdo,today_open,gap_pct,btc_30d_pct,entry_price,exit_price,gross_bp,net_bp,in_band,config
BTC,-7.0,1703775600,2023-12-28T15:00:00Z,2023-12-28,2023-12-28,1703811600,2023-12-29T01:00:00Z,24,10.0,42508.93,43428.86,2.1640864637148014,14.17450951846745,42664.0,42407.11,-60.21235702231343,-78.21235702231343,False,m7
BTC,-7.0,1704420000,2024-01-05T02:00:00Z,2024-01-05,2024-01-05,1704502800,2024-01-06T01:00:00Z,24,23.0,42845.23,44151.1,3.0478772082679804,-1.1291418526478718,43376.0,44068.8,159.71966064183053,141.71966064183053,False,m7
BTC,-7.0,1707847200,2024-02-13T18:00:00Z,2024-02-13,2024-02-13,1707872400,2024-02-14T01:00:00Z,24,7.0,48300.0,49917.28,3.3484057971014467,13.6617948785373,48844.19,49482.81,130.74635898353338,112.74635898353338,False,m7
BTC,-7.0,1709668800,2024-03-05T20:00:00Z,2024-03-05,2024-03-05,1709686800,2024-03-06T01:00:00Z,24,5.0,63113.97,68245.71,8.130909844524128,44.034023478508054,61410.98,63429.18,328.63829888400977,310.63829888400977,False,m7
BTC,-7.0,1710266400,2024-03-12T18:00:00Z,2024-03-12,2024-03-12,1710291600,2024-03-13T01:00:00Z,24,7.0,68955.88,72078.1,4.5278517219996335,47.213927772715984,71092.55,71410.68,44.74871136286307,26.74871136286307,False,m7
BTC,-7.0,1710424800,2024-03-14T14:00:00Z,2024-03-14,2024-03-14,1710464400,2024-03-15T01:00:00Z,24,11.0,71452.0,73072.4,2.267816156300725,45.13956331017205,71884.81,71910.01,3.505608486689127,-14.494391513310873,False,m7
BTC,-7.0,1711951200,2024-04-01T06:00:00Z,2024-04-01,2024-04-01,1712019600,2024-04-02T01:00:00Z,24,19.0,69582.17,71280.0,2.4400360034761803,11.548667035982477,69167.48,69349.08,26.255112951925064,8.255112951925064,False,m7
BTC,-7.0,1712322000,2024-04-05T13:00:00Z,2024-04-05,2024-04-05,1712365200,2024-04-06T01:00:00Z,24,12.0,65963.27,68487.8,3.8271753356072233,1.4477434228987103,66883.99,67900.57,151.99153040959425,133.99153040959425,False,m7
BTC,-7.0,1712674800,2024-04-09T15:00:00Z,2024-04-09,2024-04-09,1712710800,2024-04-10T01:00:00Z,24,10.0,69360.38,71620.0,3.2577964538256494,0.1275010827198022,69358.32,69138.81,-31.64869045271135,-49.64869045271135,False,m7
BTC,-7.0,1713196800,2024-04-15T16:00:00Z,2024-04-15,2024-04-15,1713229200,2024-04-16T01:00:00Z,24,9.0,63924.52,65661.85,2.717783410810138,-5.581249731303008,64568.81,63254.74,-203.51466907938988,-221.51466907938988,False,m7
BTC,-7.0,1713492000,2024-04-19T02:00:00Z,2024-04-19,2024-04-19,1713574800,2024-04-20T01:00:00Z,24,23.0,61277.38,63470.09,3.5783351050583416,-2.168918695769418,61022.0,63444.51,396.98961030448123,378.98961030448123,False,m7
BTC,-7.0,1715670000,2024-05-14T07:00:00Z,2024-05-14,2024-05-14,1715734800,2024-05-15T01:00:00Z,24,18.0,61484.0,62940.09,2.3682421442976977,-4.0339700132838425,62042.0,61438.35,-97.29699236001422,-115.29699236001422,False,m7
BTC,-7.0,1723647600,2024-08-14T15:00:00Z,2024-08-14,2024-08-14,1723683600,2024-08-15T01:00:00Z,24,10.0,59346.64,60587.16,2.0902952551315526,-5.877102207818461,59502.67,58993.99,-85.48860076363019,-103.48860076363019,False,m7
BTC,-7.0,1729882800,2024-10-25T19:00:00Z,2024-10-25,2024-10-25,1729904400,2024-10-26T01:00:00Z,24,6.0,66668.65,68198.27,2.2943617427381686,5.80197629082414,67026.61,66736.0,-43.35740685676881,-61.35740685676881,False,m7
BTC,-7.0,1731600000,2024-11-14T16:00:00Z,2024-11-14,2024-11-14,1731632400,2024-11-15T01:00:00Z,24,9.0,87952.0,90375.21,2.755150536656365,33.21012692738785,87947.99,87870.27,-8.837041073934682,-26.83704107393468,False,m7
BTC,-7.0,1733439600,2024-12-05T23:00:00Z,2024-12-05,2024-12-05,1733446800,2024-12-06T01:00:00Z,24,2.0,95849.69,98587.32,2.8561699051921865,38.78932091846997,96589.04,97551.99,99.69557622686808,81.69557622686808,False,m7
BTC,-7.0,1736265600,2025-01-07T16:00:00Z,2025-01-07,2025-01-07,1736298000,2025-01-08T01:00:00Z,24,9.0,98363.61,102235.6,3.9364049367443967,-1.961475902646739,97952.26,97268.49,-69.80645469537805,-87.80645469537805,False,m7
BTC,-7.0,1738706400,2025-02-04T22:00:00Z,2025-02-04,2025-02-04,1738717200,2025-02-05T01:00:00Z,24,3.0,97700.59,101328.51,3.7133040854717443,-2.0123045971573443,96514.47,98274.01,182.30841447919533,164.30841447919533,False,m7
BTC,-7.0,1739430000,2025-02-13T07:00:00Z,2025-02-13,2025-02-13,1739494800,2025-02-14T01:00:00Z,24,18.0,95778.21,97870.0,2.183993624437117,1.078353235764732,96056.72,96750.83,72.26043112860792,54.26043112860792,False,m7
BTC,-7.0,1743638400,2025-04-03T00:00:00Z,2025-04-03,2025-04-02,1743642000,2025-04-03T01:00:00Z,24,1.0,82550.0,85158.35,3.159721380981231,-4.2963277573656775,82516.29,83227.55,86.19631347943636,68.19631347943636,False,m7
BTC,-7.0,1744552800,2025-04-13T14:00:00Z,2025-04-13,2025-04-13,1744592400,2025-04-14T01:00:00Z,24,11.0,83423.83,85276.91,2.221283774672059,-0.0036243082714595364,83599.13,84325.74,86.91597627870084,68.91597627870084,False,m7
BTC,-7.0,1747630800,2025-05-19T05:00:00Z,2025-05-19,2025-05-19,1747702800,2025-05-20T01:00:00Z,24,20.0,103126.65,106454.27,3.2267314026005987,21.14769253568788,103002.07,105727.27,264.57720704059716,246.57720704059716,False,m7
BTC,-7.0,1753279200,2025-07-23T14:00:00Z,2025-07-23,2025-07-23,1753318800,2025-07-24T01:00:00Z,24,11.0,117380.36,119954.43,2.1929307424172086,14.681672866383327,117381.44,119060.0,143.00046072019512,125.00046072019512,False,m7
BTC,-7.0,1755176400,2025-08-14T13:00:00Z,2025-08-14,2025-08-14,1755219600,2025-08-15T01:00:00Z,24,12.0,120134.09,123306.44,2.6406742665633094,1.4182002723793659,118866.37,118181.97,-57.57726091913051,-75.57726091913051,False,m7
BTC,-7.0,1767722400,2026-01-06T18:00:00Z,2026-01-06,2026-01-06,1767747600,2026-01-07T01:00:00Z,24,7.0,91529.74,93859.71,2.545587914922517,0.7081959382779833,91589.24,92709.52,122.3156781298762,104.3156781298762,False,m7
BTC,-7.0,1778853600,2026-05-15T14:00:00Z,2026-05-15,2026-05-15,1778893200,2026-05-16T01:00:00Z,24,11.0,79313.61,81090.0,2.2397038793215933,6.338673405350404,78758.59,79111.92,44.862408024317624,26.862408024317624,False,m7
ETH,-10.0,1578898800,2020-01-13T07:00:00Z,2020-01-13,2020-01-13,1578913200,2020-01-13T11:00:00Z,4,4.0,142.4,146.56,2.921348314606739,11.244771029017336,142.42,143.97,108.83302906895098,90.83302906895098,False,m10
ETH,-10.0,1579435200,2020-01-19T12:00:00Z,2020-01-19,2020-01-19,1579449600,2020-01-19T16:00:00Z,4,4.0,169.92,174.1,2.4599811676082903,21.427232673613545,166.62,164.81,-108.63041651662519,-126.63041651662519,False,m10
ETH,-10.0,1580612400,2020-02-02T03:00:00Z,2020-02-02,2020-02-02,1580626800,2020-02-02T07:00:00Z,4,4.0,179.94,183.63,2.050683561187061,33.21819551293108,180.52,186.04,305.7832927099491,287.7832927099491,False,m10
ETH,-10.0,1581134400,2020-02-08T04:00:00Z,2020-02-08,2020-02-08,1581148800,2020-02-08T08:00:00Z,4,4.0,213.16,223.36,4.785137924563716,22.11756039181769,217.32,220.45,144.02724093502738,126.02724093502738,False,m10
ETH,-10.0,1581310800,2020-02-10T05:00:00Z,2020-02-10,2020-02-10,1581325200,2020-02-10T09:00:00Z,4,4.0,223.01,228.53,2.4752253262185597,23.875129037106017,224.43,220.94,-155.50505725616003,-173.50505725616003,False,m10
ETH,-10.0,1581782400,2020-02-15T16:00:00Z,2020-02-15,2020-02-15,1581796800,2020-02-15T20:00:00Z,4,4.0,268.34,285.11,6.249534173064038,14.617188020234165,274.06,266.63,-271.1085163832738,-289.1085163832738,False,m10
ETH,-10.0,1582034400,2020-02-18T14:00:00Z,2020-02-18,2020-02-18,1582048800,2020-02-18T18:00:00Z,4,4.0,258.89,267.9,3.480242574066202,11.568779696372703,263.17,280.55,660.4096211574273,642.4096211574273,False,m10
ETH,-10.0,1582149600,2020-02-19T22:00:00Z,2020-02-19,2020-02-19,1582160400,2020-02-20T01:00:00Z,4,3.0,267.9,282.64,5.50205300485256,10.617571404249043,262.94,262.66,-10.64881722065758,-28.64881722065758,False,m10
ETH,-10.0,1582354800,2020-02-22T07:00:00Z,2020-02-22,2020-02-22,1582369200,2020-02-22T11:00:00Z,4,4.0,256.97,265.32,3.2494065455111354,12.477211909325668,257.99,259.53,59.69223613318198,41.69223613318198,False,m10
ETH,-10.0,1582570800,2020-02-24T19:00:00Z,2020-02-24,2020-02-24,1582585200,2020-02-24T23:00:00Z,4,4.0,261.55,274.5,4.951252150640408,14.953429012963609,262.41,263.72,49.92187797721037,31.92187797721037,False,m10
ETH,-10.0,1590508800,2020-05-26T16:00:00Z,2020-05-26,2020-05-26,1590523200,2020-05-26T20:00:00Z,4,4.0,199.9,204.22,2.161080540270132,15.660549157655193,197.63,199.3,84.5013408895423,66.5013408895423,False,m10
ETH,-10.0,1591110000,2020-06-02T15:00:00Z,2020-06-02,2020-06-02,1591124400,2020-06-02T19:00:00Z,4,4.0,231.56,248.23,7.198998099844527,9.288932486226905,234.33,234.86,22.61767592711239,4.617675927112391,False,m10
ETH,-10.0,1591264800,2020-06-04T10:00:00Z,2020-06-04,2020-06-04,1591279200,2020-06-04T14:00:00Z,4,4.0,237.71,244.54,2.8732489167472903,6.246437503958332,240.73,245.0,177.37714451875553,159.37714451875553,False,m10
ETH,-10.0,1593705600,2020-07-02T16:00:00Z,2020-07-02,2020-07-02,1593720000,2020-07-02T20:00:00Z,4,4.0,225.59,230.99,2.393723126025092,-4.43445374867591,225.07,225.72,28.879904029857073,10.879904029857073,False,m10
ETH,-10.0,1594310400,2020-07-09T16:00:00Z,2020-07-09,2020-07-09,1594324800,2020-07-09T20:00:00Z,4,4.0,239.39,246.94,3.15384936714149,-5.260450478349029,239.87,239.98,4.5858173177126815,-13.414182682287318,False,m10
ETH,-10.0,1595930400,2020-07-28T10:00:00Z,2020-07-28,2020-07-28,1595944800,2020-07-28T14:00:00Z,4,4.0,311.02,321.95,3.514243457012413,18.68053037958085,310.18,315.33,166.0326262170342,148.0326262170342,False,m10
ETH,-10.0,1596344400,2020-08-02T05:00:00Z,2020-08-02,2020-08-02,1596358800,2020-08-02T09:00:00Z,4,4.0,346.32,387.01,11.74924924924925,22.810138523464563,372.15,375.33,85.44941555824303,67.44941555824303,False,m10
ETH,-10.0,1597312800,2020-08-13T10:00:00Z,2020-08-13,2020-08-13,1597327200,2020-08-13T14:00:00Z,4,4.0,378.99,387.18,2.161006886725243,23.948232025401342,386.4,390.79,113.6128364389255,95.6128364389255,False,m10
ETH,-10.0,1598007600,2020-08-21T11:00:00Z,2020-08-21,2020-08-21,1598022000,2020-08-21T15:00:00Z,4,4.0,407.46,415.94,2.0811858832768904,26.00417648318698,408.53,405.22,-81.02220155190464,-99.02220155190464,False,m10
ETH,-10.0,1598346000,2020-08-25T09:00:00Z,2020-08-25,2020-08-25,1598360400,2020-08-25T13:00:00Z,4,4.0,390.72,407.68,4.340704340704335,18.52909507023512,393.92,389.25,-118.55199025182839,-136.55199025182839,False,m10
ETH,-10.0,1599048000,2020-09-02T12:00:00Z,2020-09-02,2020-09-02,1599062400,2020-09-02T16:00:00Z,4,4.0,433.8,475.4,9.589672660212072,1.5570992793251712,441.88,432.49,-212.50113152892158,-230.50113152892158,False,m10
ETH,-10.0,1600182000,2020-09-15T15:00:00Z,2020-09-15,2020-09-15,1600196400,2020-09-15T19:00:00Z,4,4.0,366.43,377.12,2.917337554239554,-8.841707146873702,364.28,364.03,-6.862852750630921,-24.86285275063092,True,m10
ETH,-10.0,1602601200,2020-10-13T15:00:00Z,2020-10-13,2020-10-13,1602615600,2020-10-13T19:00:00Z,4,4.0,374.17,386.51,3.297966165112108,10.319541917600175,379.65,377.71,-51.09969708942397,-69.09969708942397,False,m10
ETH,-10.0,1603875600,2020-10-28T09:00:00Z,2020-10-28,2020-10-28,1603890000,2020-10-28T13:00:00Z,4,4.0,392.52,403.41,2.774380923265068,26.070979818488,397.01,390.18,-172.03596886728235,-190.03596886728235,False,m10
ETH,-10.0,1604307600,2020-11-02T09:00:00Z,2020-11-02,2020-11-02,1604322000,2020-11-02T13:00:00Z,4,4.0,386.44,396.68,2.6498292102266867,27.969976188799407,384.33,380.66,-95.49085421382553,-113.49085421382553,False,m10
ETH,-10.0,1604941200,2020-11-09T17:00:00Z,2020-11-09,2020-11-09,1604955600,2020-11-09T21:00:00Z,4,4.0,435.2,454.29,4.386488970588243,33.321864118030575,442.44,446.83,99.22249344543887,81.22249344543887,False,m10
ETH,-10.0,1605344400,2020-11-14T09:00:00Z,2020-11-14,2020-11-14,1605358800,2020-11-14T13:00:00Z,4,4.0,462.48,476.42,3.01418439716312,40.70189606803486,462.94,460.26,-57.8908713872206,-75.8908713872206,False,m10
ETH,-10.0,1605679200,2020-11-18T06:00:00Z,2020-11-18,2020-11-18,1605693600,2020-11-18T10:00:00Z,4,4.0,460.51,482.11,4.690451890295547,54.02247316705252,470.02,476.87,145.7384792136507,127.73847921365069,False,m10
ETH,-10.0,1606827600,2020-12-01T13:00:00Z,2020-12-01,2020-12-01,1606842000,2020-12-01T17:00:00Z,4,4.0,576.32,616.65,6.997848417545795,34.816840486584326,576.85,594.19,300.59807575626206,282.59807575626206,False,m10
ETH,-10.0,1607079600,2020-12-04T11:00:00Z,2020-12-04,2020-12-04,1607094000,2020-12-04T15:00:00Z,4,4.0,596.88,615.84,3.176517893043834,38.64245691701913,593.25,591.94,-22.0817530552031,-40.0817530552031,False,m10
ETH,-10.0,1607598000,2020-12-10T11:00:00Z,2020-12-10,2020-12-10,1607612400,2020-12-10T15:00:00Z,4,4.0,554.92,573.2,3.29416852879696,18.554942979940076,554.1,552.59,-27.25139866450066,-45.251398664500655,False,m10
ETH,-10.0,1608710400,2020-12-23T08:00:00Z,2020-12-23,2020-12-23,1608724800,2020-12-23T12:00:00Z,4,4.0,607.68,636.41,4.727817272248555,27.617098806867208,615.92,602.1,-224.37978958306127,-242.37978958306127,False,m10
ETH,-10.0,1609380000,2020-12-31T02:00:00Z,2020-12-31,2020-12-31,1609394400,2020-12-31T06:00:00Z,4,4.0,732.0,752.17,2.7554644808743114,46.60785738877625,737.28,741.39,55.74544270833259,37.74544270833259,False,m10
ETH,-10.0,1609826400,2021-01-05T06:00:00Z,2021-01-05,2021-01-05,1609840800,2021-01-05T10:00:00Z,4,4.0,978.33,1041.45,6.451810738707799,58.91968293601128,989.83,1035.85,464.9283210248201,446.9283210248201,False,m10
ETH,-10.0,1610312400,2021-01-10T21:00:00Z,2021-01-10,2021-01-10,1610326800,2021-01-11T01:00:00Z,4,4.0,1216.72,1276.0,4.872115194950356,109.74871113597425,1258.34,1218.8,-314.2235008026439,-332.2235008026439,False,m10
ETH,-10.0,1610726400,2021-01-15T16:00:00Z,2021-01-15,2021-01-15,1610740800,2021-01-15T20:00:00Z,4,4.0,1129.79,1231.89,9.03707768700379,72.35410817385296,1141.52,1133.74,-68.15474104702513,-86.15474104702513,False,m10
ETH,-10.0,1610874000,2021-01-17T09:00:00Z,2021-01-17,2021-01-17,1610888400,2021-01-17T13:00:00Z,4,4.0,1168.48,1227.83,5.079248254142126,50.26203945171155,1196.54,1212.87,136.4768415598294,118.47684155982941,False,m10
ETH,-10.0,1611144000,2021-01-20T12:00:00Z,2021-01-20,2021-01-20,1611158400,2021-01-20T16:00:00Z,4,4.0,1258.52,1365.36,8.489336681181063,52.01977404248461,1265.39,1273.29,62.43134527694983,44.43134527694983,False,m10
ETH,-10.0,1611712800,2021-01-27T02:00:00Z,2021-01-27,2021-01-27,1611727200,2021-01-27T06:00:00Z,4,4.0,1317.6,1366.54,3.7143290831815468,18.559603872588866,1319.53,1284.01,-269.1867558903549,-287.1867558903549,False,m10
ETH,-10.0,1611979200,2021-01-30T04:00:00Z,2021-01-30,2021-01-30,1611993600,2021-01-30T08:00:00Z,4,4.0,1329.44,1379.56,3.770008424599823,14.640848952590963,1342.71,1346.87,30.98211825338204,12.98211825338204,False,m10
ETH,-10.0,1613106000,2021-02-12T05:00:00Z,2021-02-12,2021-02-12,1613120400,2021-02-12T09:00:00Z,4,4.0,1740.76,1785.83,2.5890990142236685,42.453353857354855,1749.34,1765.86,94.43561571792713,76.43561571792713,False,m10
ETH,-10.0,1613217600,2021-02-13T12:00:00Z,2021-02-13,2021-02-13,1613232000,2021-02-13T16:00:00Z,4,4.0,1785.83,1840.24,3.046762569785483,21.4340040859243,1782.95,1816.54,188.39563644521772,170.39563644521772,False,m10
ETH,-10.0,1614247200,2021-02-25T10:00:00Z,2021-02-25,2021-02-25,1614261600,2021-02-25T14:00:00Z,4,4.0,1577.79,1623.16,2.875541104963279,53.99271870225755,1595.95,1645.18,308.4683104107278,290.4683104107278,False,m10
ETH,-10.0,1615341600,2021-03-10T02:00:00Z,2021-03-10,2021-03-10,1615356000,2021-03-10T06:00:00Z,4,4.0,1833.22,1870.5,2.0335802576886555,41.937769133880835,1826.15,1800.72,-139.2547162062263,-157.2547162062263,False,m10
ETH,-10.0,1617602400,2021-04-05T06:00:00Z,2021-04-05,2021-04-05,1617616800,2021-04-05T10:00:00Z,4,4.0,2008.59,2075.7,3.3411497617731793,17.323328717171705,2011.06,2044.39,165.73349377940082,147.73349377940082,False,m10
ETH,-10.0,1618549200,2021-04-16T05:00:00Z,2021-04-16,2021-04-16,1618563600,2021-04-16T09:00:00Z,4,4.0,2432.59,2514.04,3.3482831056610367,10.957498478920023,2422.77,2419.1,-15.147950486427142,-33.14795048642714,False,m10
ETH,-10.0,1619672400,2021-04-29T05:00:00Z,2021-04-29,2021-04-29,1619686800,2021-04-29T09:00:00Z,4,4.0,2666.13,2748.23,3.079369723156782,-6.952019915573173,2679.12,2716.35,138.96354026695423,120.96354026695423,False,m10
ETH,-10.0,1620849600,2021-05-12T20:00:00Z,2021-05-12,2021-05-12,1620864000,2021-05-13T00:00:00Z,4,4.0,3946.63,4173.46,5.747435153536053,-9.415845223888477,4083.92,3823.21,-638.3817508668144,-656.3817508668144,True,m10
ETH,-10.0,1623790800,2021-06-15T21:00:00Z,2021-06-15,2021-06-15,1623805200,2021-06-16T01:00:00Z,4,4.0,2509.33,2580.58,2.839403346710078,-9.418337128523518,2521.7,2518.79,-11.539834238806224,-29.539834238806222,True,m10
ETH,-10.0,1624248000,2021-06-21T04:00:00Z,2021-06-21,2021-06-21,1624262400,2021-06-21T08:00:00Z,4,4.0,2165.34,2243.49,3.60913297680732,-6.230324056846954,2157.07,2012.43,-670.5392036419777,-688.5392036419777,False,m10
ETH,-10.0,1625122800,2021-07-01T07:00:00Z,2021-07-01,2021-07-01,1625137200,2021-07-01T11:00:00Z,4,4.0,2165.46,2275.68,5.089911612313309,-9.22132057909833,2160.8,2112.04,-225.6571640133298,-243.6571640133298,True,m10
ETH,-10.0,1625486400,2021-07-05T12:00:00Z,2021-07-05,2021-07-05,1625500800,2021-07-05T16:00:00Z,4,4.0,2226.99,2322.69,4.297280185362318,-6.940340825137399,2194.91,2206.24,51.6194285870486,33.6194285870486,False,m10
ETH,-10.0,1627221600,2021-07-25T14:00:00Z,2021-07-25,2021-07-25,1627236000,2021-07-25T18:00:00Z,4,4.0,2124.26,2184.9,2.8546411456224696,3.613667443646241,2131.96,2151.5,91.65275145875063,73.65275145875063,False,m10
ETH,-10.0,1627956000,2021-08-03T02:00:00Z,2021-08-03,2021-08-03,1627970400,2021-08-03T06:00:00Z,4,4.0,2555.5,2606.92,2.0121306984934484,12.699558666728219,2546.84,2472.23,-292.95126509714,-310.95126509714,False,m10
ETH,-10.0,1628254800,2021-08-06T13:00:00Z,2021-08-06,2021-08-06,1628269200,2021-08-06T17:00:00Z,4,4.0,2724.55,2827.01,3.760621019984953,16.953679435700796,2769.97,2860.99,328.5956165590243,310.5956165590243,False,m10
ETH,-10.0,1629817200,2021-08-24T15:00:00Z,2021-08-24,2021-08-24,1629831600,2021-08-24T19:00:00Z,4,4.0,3238.0,3321.28,2.5719579987646757,42.29457783475213,3238.0,3188.67,-152.34712785670123,-170.34712785670123,False,m10
ETH,-10.0,1631502000,2021-09-13T03:00:00Z,2021-09-13,2021-09-13,1631516400,2021-09-13T07:00:00Z,4,4.0,3267.1,3404.3,4.199442931039768,-5.427802104256152,3291.17,3278.6,-38.19310457983116,-56.19310457983116,False,m10
ETH,-10.0,1632456000,2021-09-24T04:00:00Z,2021-09-24,2021-09-24,1632470400,2021-09-24T08:00:00Z,4,4.0,3076.92,3152.41,2.4534274534274463,-7.6974015928404125,3074.93,3087.82,41.919653455526614,23.919653455526614,True,m10
ETH,-10.0,1633510800,2021-10-06T09:00:00Z,2021-10-06,2021-10-06,1633525200,2021-10-06T13:00:00Z,4,4.0,3386.31,3515.48,3.8144765245946197,-1.8924789699829876,3379.16,3456.21,228.0152463925944,210.0152463925944,False,m10
ETH,-10.0,1634036400,2021-10-12T11:00:00Z,2021-10-12,2021-10-12,1634050800,2021-10-12T15:00:00Z,4,4.0,3414.22,3542.12,3.7460972052181787,24.45159699352071,3462.6,3485.15,65.12447293941071,47.12447293941071,False,m10
ETH,-10.0,1635094800,2021-10-24T17:00:00Z,2021-10-24,2021-10-24,1635109200,2021-10-24T21:00:00Z,4,4.0,3972.19,4167.13,4.907620229646619,43.076847226887125,4029.51,4066.0,90.55691634963114,72.55691634963114,False,m10
ETH,-10.0,1635584400,2021-10-30T09:00:00Z,2021-10-30,2021-10-30,1635598800,2021-10-30T13:00:00Z,4,4.0,4286.01,4418.89,3.1003194112939565,42.42918877721279,4319.3,4324.97,13.127127080776457,-4.872872919223543,False,m10
ETH,-10.0,1637535600,2021-11-21T23:00:00Z,2021-11-21,2021-11-21,1637542800,2021-11-22T01:00:00Z,4,2.0,4294.75,4412.17,2.7340357413120686,-2.5211765006600517,4313.39,4229.5,-194.4873985426787,-212.4873985426787,False,m10
ETH,-10.0,1637917200,2021-11-26T09:00:00Z,2021-11-26,2021-11-26,1637931600,2021-11-26T13:00:00Z,4,4.0,4270.1,4524.48,5.957237535420696,-6.77292679945074,4099.94,4050.99,-119.3919911023089,-137.3919911023089,False,m10
ETH,-10.0,1644325200,2022-02-08T13:00:00Z,2022-02-08,2022-02-08,1644339600,2022-02-08T17:00:00Z,4,4.0,3055.0,3139.77,2.7747954173486082,4.1007517190464915,3066.36,3044.73,-70.53966266191924,-88.53966266191924,False,m10
ETH,-10.0,1644505200,2022-02-10T15:00:00Z,2022-02-10,2022-02-10,1644519600,2022-02-10T19:00:00Z,4,4.0,3116.69,3243.6,4.07194812445254,6.517650449065851,3170.0,3186.13,50.883280757099136,32.883280757099136,False,m10
ETH,-10.0,1646924400,2022-03-10T15:00:00Z,2022-03-10,2022-03-10,1646938800,2022-03-10T19:00:00Z,4,4.0,2575.98,2726.98,5.861846753468583,-9.857705411122843,2595.44,2596.79,5.201430200658663,-12.798569799341337,True,m10
ETH,-10.0,1647331200,2022-03-15T08:00:00Z,2022-03-15,2022-03-15,1647345600,2022-03-15T12:00:00Z,4,4.0,2515.66,2589.42,2.932033740648586,-9.367307674170764,2532.27,2534.8,9.991035711043317,-8.008964288956683,True,m10
ETH,-10.0,1648605600,2022-03-30T02:00:00Z,2022-03-30,2022-03-30,1648620000,2022-03-30T06:00:00Z,4,4.0,3332.91,3400.51,2.0282575887137777,23.424363689514458,3347.0,3404.8,172.6919629518986,154.6919629518986,False,m10
ETH,-10.0,1649084400,2022-04-04T15:00:00Z,2022-04-04,2022-04-04,1649098800,2022-04-04T19:00:00Z,4,4.0,3443.77,3521.9,2.268734555443601,17.336375928558663,3447.26,3460.92,39.62567372347792,21.625673723477917,False,m10
ETH,-10.0,1649635200,2022-04-11T00:00:00Z,2022-04-11,2022-04-10,1649638800,2022-04-11T01:00:00Z,4,1.0,3192.39,3258.57,2.0730549838835572,8.854423119079295,3203.04,3203.89,2.6537289574890544,-15.346271042510946,False,m10
ETH,-10.0,1649952000,2022-04-14T16:00:00Z,2022-04-14,2022-04-14,1649966400,2022-04-14T20:00:00Z,4,4.0,3027.65,3118.28,2.9934107310950773,2.4269096301596815,3015.9,2995.75,-66.81256009814729,-84.81256009814729,False,m10
ETH,-10.0,1654642800,2022-06-07T23:00:00Z,2022-06-07,2022-06-07,1654650000,2022-06-08T01:00:00Z,4,2.0,1806.22,1859.84,2.9686306208545963,-8.797334054553028,1808.77,1814.17,29.85454203685345,11.854542036853449,True,m10
ETH,-10.0,1657954800,2022-07-16T07:00:00Z,2022-07-16,2022-07-16,1657969200,2022-07-16T11:00:00Z,4,4.0,1193.42,1231.25,3.169881516984794,-5.731663846008085,1198.19,1198.11,-0.6676737412281142,-18.667673741228114,False,m10
ETH,-10.0,1658520000,2022-07-22T20:00:00Z,2022-07-22,2022-07-22,1658534400,2022-07-23T00:00:00Z,4,4.0,1521.63,1575.45,3.5369965103211642,12.272596675305971,1526.2,1535.27,59.42864631109934,41.42864631109934,False,m10
ETH,-10.0,1658714400,2022-07-25T02:00:00Z,2022-07-25,2022-07-25,1658728800,2022-07-25T06:00:00Z,4,4.0,1548.66,1597.7,3.1666085519093903,4.097681672919581,1544.4,1528.01,-106.12535612535723,-124.12535612535723,False,m10
ETH,-10.0,1660046400,2022-08-09T12:00:00Z,2022-08-09,2022-08-09,1660060800,2022-08-09T16:00:00Z,4,4.0,1700.2,1777.05,4.520056463945413,9.210847513642005,1704.04,1684.63,-113.90577685969738,-131.90577685969737,False,m10
ETH,-10.0,1661151600,2022-08-22T07:00:00Z,2022-08-22,2022-08-22,1661166000,2022-08-22T11:00:00Z,4,4.0,1576.03,1618.13,2.671268947926127,-6.4693575194086455,1584.63,1573.19,-72.19350889482112,-90.19350889482112,False,m10
ETH,-10.0,1661306400,2022-08-24T02:00:00Z,2022-08-24,2022-08-24,1661320800,2022-08-24T06:00:00Z,4,4.0,1624.65,1665.4,2.508232542393746,-4.23639814063413,1622.67,1637.77,93.0565056357735,75.0565056357735,False,m10
ETH,-10.0,1661493600,2022-08-26T06:00:00Z,2022-08-26,2022-08-26,1661508000,2022-08-26T10:00:00Z,4,4.0,1656.56,1695.11,2.3271116047713307,0.7389191542434903,1661.19,1660.63,-3.3710773602058097,-21.37107736020581,False,m10
ETH,-10.0,1663495200,2022-09-18T10:00:00Z,2022-09-18,2022-09-18,1663509600,2022-09-18T14:00:00Z,4,4.0,1433.9,1468.82,2.435316270311726,-8.820488443115732,1424.18,1435.02,76.1139743571726,58.113974357172594,True,m10
ETH,-10.0,1664978400,2022-10-05T14:00:00Z,2022-10-05,2022-10-05,1664992800,2022-10-05T18:00:00Z,4,4.0,1323.1,1361.5,2.902274960320467,0.8931316384057756,1323.75,1348.5,186.96883852691303,168.96883852691303,False,m10
ETH,-10.0,1675083600,2023-01-30T13:00:00Z,2023-01-30,2023-01-30,1675098000,2023-01-30T17:00:00Z,4,4.0,1572.1,1644.73,4.619935118631138,39.219652690969305,1577.4,1583.11,36.19880816533305,18.19880816533305,False,m10
